0.79492,0.65918|0.78711,0.65991|0.78857,0.65234
0.78857,0.65234|0.78760,0.64258|0.79053,0.64648
0.79053,0.64648|0.78760,0.64258|0.79102,0.64062
0.78760,0.64258|0.78418,0.64600|0.78906,0.63306
0.78906,0.63306|0.78418,0.64600|0.78320,0.63159
0.80029,0.57104|0.80859,0.57666|0.79688,0.57812
0.79688,0.57812|0.80859,0.57666|0.80566,0.58179
0.78076,0.60034|0.78174,0.60620|0.77734,0.59912
0.77734,0.59912|0.78174,0.60620|0.77686,0.60889
0.79883,0.60107|0.79541,0.59814|0.80566,0.59521
0.80566,0.59521|0.79541,0.59814|0.79932,0.59155
0.79541,0.59814|0.79102,0.59668|0.79932,0.59155
0.79932,0.59155|0.79102,0.59668|0.79346,0.59009
0.78662,0.59570|0.78760,0.58887|0.79102,0.59668
0.79102,0.59668|0.78760,0.58887|0.79346,0.59009
0.78320,0.59473|0.78223,0.58936|0.78662,0.59570
0.78662,0.59570|0.78223,0.58936|0.78760,0.58887
0.78174,0.59766|0.77881,0.59253|0.78320,0.59473
0.78320,0.59473|0.77881,0.59253|0.78223,0.58936
0.81006,0.60278|0.80371,0.60840|0.80566,0.59521
0.80566,0.59521|0.80371,0.60840|0.79883,0.60107
0.81250,0.61206|0.80615,0.61401|0.81006,0.60278
0.81006,0.60278|0.80615,0.61401|0.80371,0.60840
0.81689,0.61133|0.81250,0.61206|0.81445,0.60059
0.81445,0.60059|0.81250,0.61206|0.81006,0.60278
0.81445,0.60059|0.81006,0.60278|0.81055,0.59106
0.81055,0.59106|0.81006,0.60278|0.80566,0.59521
0.81836,0.62085|0.81396,0.62109|0.81689,0.61133
0.81689,0.61133|0.81396,0.62109|0.81250,0.61206
0.81787,0.62964|0.81348,0.62866|0.81836,0.62085
0.81836,0.62085|0.81348,0.62866|0.81396,0.62109
0.81689,0.63818|0.81201,0.63623|0.81787,0.62964
0.81787,0.62964|0.81201,0.63623|0.81348,0.62866
0.81396,0.62109|0.80957,0.62134|0.81250,0.61206
0.81250,0.61206|0.80957,0.62134|0.80615,0.61401
0.80811,0.62622|0.80957,0.62134|0.81348,0.62866
0.81348,0.62866|0.80957,0.62134|0.81396,0.62109
0.81201,0.63623|0.80566,0.63306|0.81348,0.62866
0.81348,0.62866|0.80566,0.63306|0.80811,0.62622
0.81689,0.63818|0.81641,0.64526|0.81201,0.63623
0.81201,0.63623|0.81641,0.64526|0.81104,0.64355
0.81494,0.65161|0.81250,0.65527|0.80957,0.65088
0.80957,0.65088|0.81250,0.65527|0.80811,0.65674
0.80127,0.65503|0.80811,0.65674|0.80127,0.66260
0.80127,0.66260|0.80811,0.65674|0.80859,0.66162
0.79053,0.64648|0.79395,0.65063|0.78857,0.65234
0.78857,0.65234|0.79395,0.65063|0.79492,0.65918
0.80127,0.66260|0.79492,0.65918|0.80127,0.65503
0.80127,0.65503|0.79492,0.65918|0.79395,0.65063
0.79443,0.61108|0.79834,0.61621|0.79248,0.62280
0.79248,0.62280|0.79834,0.61621|0.79492,0.62500
0.79199,0.63354|0.79102,0.64062|0.78906,0.63306
0.78906,0.63306|0.79102,0.64062|0.78760,0.64258
0.81104,0.64355|0.80957,0.65088|0.80273,0.63989
0.80273,0.63989|0.80957,0.65088|0.80078,0.64795
0.80566,0.63306|0.81201,0.63623|0.80273,0.63989
0.80273,0.63989|0.81201,0.63623|0.81104,0.64355
0.79736,0.63477|0.80273,0.63989|0.79541,0.64307
0.79541,0.64307|0.80273,0.63989|0.80078,0.64795
0.80029,0.62817|0.80566,0.63306|0.79736,0.63477
0.79736,0.63477|0.80566,0.63306|0.80273,0.63989
0.81787,0.65356|0.81445,0.65820|0.81494,0.65161
0.81494,0.65161|0.81445,0.65820|0.81250,0.65527
0.81689,0.63818|0.82080,0.64014|0.81641,0.64526
0.81641,0.64526|0.82080,0.64014|0.81934,0.64722
0.82275,0.63159|0.82080,0.64014|0.81787,0.62964
0.81787,0.62964|0.82080,0.64014|0.81689,0.63818
0.82422,0.62183|0.82275,0.63159|0.81836,0.62085
0.81836,0.62085|0.82275,0.63159|0.81787,0.62964
0.82178,0.60986|0.82422,0.62183|0.81689,0.61133
0.81689,0.61133|0.82422,0.62183|0.81836,0.62085
0.82178,0.60986|0.81689,0.61133|0.81836,0.59961
0.81836,0.59961|0.81689,0.61133|0.81445,0.60059
0.81836,0.59961|0.81445,0.60059|0.81445,0.58960
0.81445,0.58960|0.81445,0.60059|0.81055,0.59106
0.80078,0.64795|0.80957,0.65088|0.80127,0.65503
0.80127,0.65503|0.80957,0.65088|0.80811,0.65674
0.80322,0.62109|0.80811,0.62622|0.80029,0.62817
0.80029,0.62817|0.80811,0.62622|0.80566,0.63306
0.79102,0.60815|0.79443,0.61108|0.78711,0.62012
0.78711,0.62012|0.79443,0.61108|0.79248,0.62280
0.79834,0.61621|0.80322,0.62109|0.79492,0.62500
0.79492,0.62500|0.80322,0.62109|0.80029,0.62817
0.79199,0.63354|0.79736,0.63477|0.79102,0.64062
0.79102,0.64062|0.79736,0.63477|0.79541,0.64307
0.79541,0.64307|0.80078,0.64795|0.79395,0.65063
0.79395,0.65063|0.80078,0.64795|0.80127,0.65503
0.79102,0.64062|0.79541,0.64307|0.79053,0.64648
0.79053,0.64648|0.79541,0.64307|0.79395,0.65063
0.78174,0.60620|0.78369,0.61426|0.77686,0.60889
0.77686,0.60889|0.78369,0.61426|0.77930,0.61987
0.79541,0.59814|0.79883,0.60107|0.79102,0.60815
0.79102,0.60815|0.79883,0.60107|0.79443,0.61108
0.78809,0.60522|0.79102,0.59668|0.79102,0.60815
0.79102,0.60815|0.79102,0.59668|0.79541,0.59814
0.79102,0.59668|0.78809,0.60522|0.78662,0.59570
0.78662,0.59570|0.78809,0.60522|0.78516,0.60181
0.80322,0.62109|0.80615,0.61401|0.80811,0.62622
0.80811,0.62622|0.80615,0.61401|0.80957,0.62134
0.79834,0.61621|0.80371,0.60840|0.80322,0.62109
0.80322,0.62109|0.80371,0.60840|0.80615,0.61401
0.79443,0.61108|0.79883,0.60107|0.79834,0.61621
0.79834,0.61621|0.79883,0.60107|0.80371,0.60840
0.78320,0.63159|0.78418,0.64600|0.77686,0.63672
0.77686,0.63672|0.78418,0.64600|0.78076,0.65063
0.77686,0.63672|0.77490,0.62256|0.78320,0.63159
0.78320,0.63159|0.77490,0.62256|0.77930,0.61987
0.77686,0.60889|0.77295,0.60913|0.77734,0.59912
0.77734,0.59912|0.77295,0.60913|0.77295,0.59570
0.78369,0.61426|0.78711,0.62012|0.77930,0.61987
0.77930,0.61987|0.78711,0.62012|0.78320,0.63159
0.78516,0.60181|0.78809,0.60522|0.78174,0.60620
0.78174,0.60620|0.78809,0.60522|0.78369,0.61426
0.78711,0.62012|0.79248,0.62280|0.78320,0.63159
0.78320,0.63159|0.79248,0.62280|0.78906,0.63306
0.78906,0.63306|0.79248,0.62280|0.79199,0.63354
0.79199,0.63354|0.79248,0.62280|0.79492,0.62500
0.79492,0.62500|0.80029,0.62817|0.79199,0.63354
0.79199,0.63354|0.80029,0.62817|0.79736,0.63477
0.80371,0.58521|0.79541,0.58350|0.80566,0.58179
0.80566,0.58179|0.79541,0.58350|0.79688,0.57812
0.65283,0.58423|0.64697,0.60059|0.63428,0.57764
0.63428,0.57764|0.64697,0.60059|0.62891,0.59375
0.64697,0.60059|0.64062,0.61572|0.62891,0.59375
0.62891,0.59375|0.64062,0.61572|0.62207,0.61255
0.64941,0.95996|0.66943,0.93292|0.70410,0.96606
0.70410,0.96606|0.66943,0.93292|0.71826,0.93893
0.90674,0.32080|0.93555,0.32471|0.91357,0.35742
0.91357,0.35742|0.93555,0.32471|0.93994,0.35986
0.79541,0.58350|0.80371,0.58521|0.79346,0.59009
0.79346,0.59009|0.80371,0.58521|0.79932,0.59155
0.81055,0.59106|0.80566,0.59521|0.80371,0.58521
0.80371,0.58521|0.80566,0.59521|0.79932,0.59155
0.80566,0.58179|0.81445,0.58960|0.80371,0.58521
0.80371,0.58521|0.81445,0.58960|0.81055,0.59106
0.80859,0.57666|0.81787,0.58765|0.80566,0.58179
0.80566,0.58179|0.81787,0.58765|0.81445,0.58960
0.81934,0.58496|0.81787,0.58765|0.80957,0.57251
0.80957,0.57251|0.81787,0.58765|0.80859,0.57666
0.82422,0.57886|0.81934,0.58496|0.81250,0.56763
0.81250,0.56763|0.81934,0.58496|0.80957,0.57251
0.78320,0.66895|0.78516,0.66406|0.79150,0.67725
0.79150,0.67725|0.78516,0.66406|0.79346,0.67163
0.77490,0.62256|0.77295,0.60913|0.77930,0.61987
0.77930,0.61987|0.77295,0.60913|0.77686,0.60889
0.78809,0.60522|0.79102,0.60815|0.78369,0.61426
0.78369,0.61426|0.79102,0.60815|0.78711,0.62012
0.73193,0.62769|0.74561,0.62915|0.73438,0.65869
0.73438,0.65869|0.74561,0.62915|0.75146,0.66235
0.71973,0.62915|0.73193,0.62769|0.72119,0.65649
0.72119,0.65649|0.73193,0.62769|0.73438,0.65869
0.70508,0.63330|0.71973,0.62915|0.70850,0.65649
0.70850,0.65649|0.71973,0.62915|0.72119,0.65649
0.70508,0.63330|0.70850,0.65649|0.69189,0.63940
0.69189,0.63940|0.70850,0.65649|0.69678,0.65796
0.69189,0.63940|0.69678,0.65796|0.68115,0.64648
0.68115,0.64648|0.69678,0.65796|0.68604,0.66064
0.69287,0.61011|0.70752,0.59302|0.70508,0.63330
0.70508,0.63330|0.70752,0.59302|0.71973,0.62915
0.65771,0.56763|0.65283,0.58423|0.63818,0.56299
0.63818,0.56299|0.65283,0.58423|0.63428,0.57764
0.68213,0.55518|0.68018,0.57495|0.66016,0.54907
0.66016,0.54907|0.68018,0.57495|0.65771,0.56763
0.70752,0.59302|0.69287,0.61011|0.68018,0.57495
0.68018,0.57495|0.69287,0.61011|0.67334,0.59375
0.68213,0.55518|0.70459,0.56250|0.68018,0.57495
0.68018,0.57495|0.70459,0.56250|0.70752,0.59302
0.68213,0.53369|0.70410,0.53955|0.68213,0.55518
0.68213,0.55518|0.70410,0.53955|0.70459,0.56250
0.69336,0.40137|0.71533,0.41992|0.69971,0.42578
0.69971,0.42578|0.71533,0.41992|0.71338,0.43262
0.83838,0.35254|0.86230,0.35352|0.85205,0.39648
0.85205,0.39648|0.86230,0.35352|0.87402,0.39697
0.90088,0.67505|0.91455,0.68994|0.89551,0.70972
0.89551,0.70972|0.91455,0.68994|0.90820,0.72803
0.88379,0.58740|0.90039,0.59692|0.88721,0.62402
0.88721,0.62402|0.90039,0.59692|0.90332,0.63647
0.99365,0.74634|0.97607,0.74023|0.99365,0.69019
0.99365,0.69019|0.97607,0.74023|0.97803,0.68652
0.56104,0.55933|0.56836,0.56812|0.55713,0.56226
0.55713,0.56226|0.56836,0.56812|0.56299,0.57056
0.57275,0.56763|0.56836,0.56812|0.56445,0.55762
0.56445,0.55762|0.56836,0.56812|0.56104,0.55933
0.58008,0.47754|0.57324,0.47070|0.58252,0.47412
0.58252,0.47412|0.57324,0.47070|0.57520,0.46533
0.51855,0.45605|0.51953,0.46191|0.50830,0.45557
0.50830,0.45557|0.51953,0.46191|0.50879,0.46143
0.51904,0.45117|0.51855,0.45605|0.50879,0.45166
0.50879,0.45166|0.51855,0.45605|0.50830,0.45557
0.54834,0.49756|0.54834,0.49023|0.55859,0.49414
0.55859,0.49414|0.54834,0.49023|0.55859,0.48926
0.79346,0.55811|0.78320,0.54883|0.79590,0.55127
0.79590,0.55127|0.78320,0.54883|0.79541,0.54321
0.73682,0.47754|0.75049,0.47803|0.74756,0.50415
0.74756,0.50415|0.75049,0.47803|0.76221,0.50513
0.76758,0.35400|0.79199,0.35303|0.78662,0.39600
0.78662,0.39600|0.79199,0.35303|0.80908,0.39502
0.80273,0.43359|0.82324,0.43457|0.81592,0.46973
0.81592,0.46973|0.82324,0.43457|0.83594,0.47217
0.56543,0.42627|0.57178,0.41553|0.58008,0.43604
0.58008,0.43604|0.57178,0.41553|0.58398,0.42627
0.55469,0.52197|0.55176,0.51392|0.56641,0.51709
0.56641,0.51709|0.55176,0.51392|0.56250,0.50806
0.73584,0.44824|0.71533,0.41992|0.74756,0.44092
0.74756,0.44092|0.71533,0.41992|0.71777,0.39648
0.97803,0.68652|0.96338,0.68066|0.97900,0.63086
0.97900,0.63086|0.96338,0.68066|0.96436,0.62842
0.91699,0.60645|0.93311,0.61475|0.91846,0.64868
0.91846,0.64868|0.93311,0.61475|0.93262,0.66162
0.77637,0.68848|0.78027,0.67505|0.79004,0.69141
0.79004,0.69141|0.78027,0.67505|0.79004,0.67944
0.57227,0.47412|0.57129,0.47607|0.55908,0.46729
0.55908,0.46729|0.57129,0.47607|0.55859,0.47070
0.95898,0.85132|0.93945,0.82776|0.96973,0.79297
0.96973,0.79297|0.93945,0.82776|0.95264,0.77869
0.72119,0.47412|0.70410,0.46924|0.70996,0.44922
0.70996,0.44922|0.70410,0.46924|0.69336,0.44336
0.52881,0.59424|0.53027,0.60083|0.52051,0.59741
0.52051,0.59741|0.53027,0.60083|0.52148,0.60596
0.92920,0.70435|0.94385,0.71777|0.92188,0.74585
0.92188,0.74585|0.94385,0.71777|0.93652,0.76392
0.65674,0.48047|0.64307,0.47656|0.65088,0.45508
0.65088,0.45508|0.64307,0.47656|0.63477,0.45361
0.58008,0.47754|0.58057,0.48926|0.57715,0.48047
0.57715,0.48047|0.58057,0.48926|0.57715,0.48877
0.91943,0.96671|0.90039,0.93115|0.95703,0.94067
0.95703,0.94067|0.90039,0.93115|0.93555,0.89685
0.71484,0.49512|0.69531,0.48975|0.70410,0.46924
0.70410,0.46924|0.69531,0.48975|0.68555,0.46338
0.95996,0.53125|0.95459,0.48486|0.97754,0.53223
0.97754,0.53223|0.95459,0.48486|0.97461,0.48438
0.83887,0.63525|0.83594,0.63379|0.83838,0.62305
0.83838,0.62305|0.83594,0.63379|0.83545,0.62207
0.90967,0.78381|0.92334,0.80530|0.89160,0.81787
0.89160,0.81787|0.92334,0.80530|0.90332,0.84167
0.57031,0.50391|0.57568,0.49854|0.57422,0.51221
0.57422,0.51221|0.57568,0.49854|0.58008,0.50244
0.84814,0.65625|0.84180,0.64136|0.84961,0.63916
0.84961,0.63916|0.84180,0.64136|0.84277,0.62817
0.52637,0.57666|0.52490,0.57104|0.53516,0.57910
0.53516,0.57910|0.52490,0.57104|0.53369,0.57275
0.64258,0.52539|0.64355,0.50244|0.66113,0.52832
0.66113,0.52832|0.64355,0.50244|0.66016,0.50537
0.75146,0.66235|0.76367,0.64941|0.76465,0.68140
0.76465,0.68140|0.76367,0.64941|0.77148,0.66553
0.64014,0.42969|0.62402,0.42822|0.62744,0.40430
0.62744,0.40430|0.62402,0.42822|0.61084,0.40234
0.63330,0.38281|0.65283,0.38623|0.64600,0.40771
0.64600,0.40771|0.65283,0.38623|0.66455,0.41211
0.90723,0.44141|0.92822,0.44092|0.91650,0.48486
0.91650,0.48486|0.92822,0.44092|0.93555,0.48535
0.69336,0.44336|0.67529,0.43750|0.68262,0.41797
0.68262,0.41797|0.67529,0.43750|0.66455,0.41211
0.86475,0.44043|0.88574,0.44189|0.87695,0.48096
0.87695,0.48096|0.88574,0.44189|0.89648,0.48389
0.53418,0.38379|0.53320,0.39941|0.51611,0.38525
0.51611,0.38525|0.53320,0.39941|0.51562,0.40088
0.56299,0.57056|0.56641,0.58105|0.55469,0.57397
0.55469,0.57397|0.56641,0.58105|0.55713,0.58350
0.55322,0.39844|0.55029,0.41211|0.53320,0.39941
0.53320,0.39941|0.55029,0.41211|0.53174,0.41309
0.57520,0.40137|0.57568,0.38574|0.58936,0.41504
0.58936,0.41504|0.57568,0.38574|0.59375,0.40039
0.51318,0.54834|0.51270,0.55273|0.50000,0.54834
0.50000,0.54834|0.51270,0.55273|0.50000,0.55298
0.67529,0.43750|0.65771,0.43213|0.66455,0.41211
0.66455,0.41211|0.65771,0.43213|0.64600,0.40771
0.72168,0.52002|0.73682,0.52612|0.72217,0.54395
0.72217,0.54395|0.73682,0.52612|0.73730,0.54907
0.51221,0.52637|0.50000,0.52539|0.51172,0.52051
0.51172,0.52051|0.50000,0.52539|0.50000,0.51880
0.51172,0.51245|0.50000,0.51001|0.51172,0.50342
0.51172,0.50342|0.50000,0.51001|0.50000,0.50269
0.79346,0.55811|0.80273,0.56519|0.79102,0.56641
0.79102,0.56641|0.80273,0.56519|0.80029,0.57104
0.54541,0.46240|0.54688,0.45801|0.55908,0.46729
0.55908,0.46729|0.54688,0.45801|0.56055,0.46338
0.85693,0.47705|0.87695,0.48096|0.86719,0.51196
0.86719,0.51196|0.87695,0.48096|0.88672,0.51685
0.61475,0.52271|0.61719,0.50146|0.62695,0.52368
0.62695,0.52368|0.61719,0.50146|0.62891,0.50146
0.62891,0.50146|0.62744,0.47705|0.64355,0.50244
0.64355,0.50244|0.62744,0.47705|0.64307,0.47656
0.85107,0.76672|0.85596,0.79443|0.83496,0.78210
0.83496,0.78210|0.85596,0.79443|0.83643,0.81140
0.61084,0.42969|0.62402,0.42822|0.62109,0.45410
0.62109,0.45410|0.62402,0.42822|0.63477,0.45361
0.87598,0.87146|0.86816,0.84546|0.90332,0.84167
0.90332,0.84167|0.86816,0.84546|0.89160,0.81787
0.57129,0.48877|0.57422,0.48682|0.57324,0.49316
0.57324,0.49316|0.57422,0.48682|0.57715,0.48877
0.60986,0.47949|0.60352,0.45996|0.61670,0.47754
0.61670,0.47754|0.60352,0.45996|0.61084,0.45654
0.58398,0.42627|0.59473,0.44189|0.58008,0.43604
0.58008,0.43604|0.59473,0.44189|0.58887,0.44775
0.56641,0.49121|0.56689,0.48730|0.57129,0.48877
0.57129,0.48877|0.56689,0.48730|0.57031,0.48584
0.58691,0.47021|0.58789,0.48584|0.58252,0.47412
0.58252,0.47412|0.58789,0.48584|0.58350,0.48828
0.59180,0.46631|0.58398,0.45264|0.59766,0.46240
0.59766,0.46240|0.58398,0.45264|0.58887,0.44775
0.55469,0.44580|0.54980,0.45264|0.53809,0.44092
0.53809,0.44092|0.54980,0.45264|0.53467,0.44824
0.52393,0.43994|0.52100,0.44678|0.51123,0.44043
0.51123,0.44043|0.52100,0.44678|0.50977,0.44678
0.50000,0.57593|0.50830,0.57568|0.50000,0.58398
0.50000,0.58398|0.50830,0.57568|0.50879,0.58398
0.50000,0.59155|0.50928,0.59082|0.50000,0.59937
0.50000,0.59937|0.50928,0.59082|0.50928,0.59888
0.94971,0.43994|0.97168,0.44043|0.95459,0.48486
0.95459,0.48486|0.97168,0.44043|0.97461,0.48438
0.86768,0.57959|0.85010,0.57227|0.85840,0.54004
0.85840,0.54004|0.85010,0.57227|0.84033,0.53931
0.50000,0.59937|0.50928,0.59888|0.50000,0.61035
0.50000,0.61035|0.50928,0.59888|0.50928,0.60962
0.54492,0.46631|0.53223,0.46387|0.54541,0.46240
0.54541,0.46240|0.53223,0.46387|0.53125,0.45898
0.81592,0.46973|0.83594,0.47217|0.82715,0.50366
0.82715,0.50366|0.83594,0.47217|0.84717,0.50684
0.76416,0.47559|0.77881,0.47314|0.77637,0.50464
0.77637,0.50464|0.77881,0.47314|0.78955,0.50366
0.71533,0.41992|0.69336,0.40137|0.71777,0.39648
0.71777,0.39648|0.69336,0.40137|0.68506,0.37500
0.69336,0.40137|0.67236,0.39258|0.68506,0.37500
0.68506,0.37500|0.67236,0.39258|0.66113,0.36572
0.69971,0.42578|0.68262,0.41797|0.69336,0.40137
0.69336,0.40137|0.68262,0.41797|0.67236,0.39258
0.81543,0.35254|0.83838,0.35254|0.83057,0.39551
0.83057,0.39551|0.83838,0.35254|0.85205,0.39648
0.91455,0.68994|0.90088,0.67505|0.91846,0.64868
0.91846,0.64868|0.90088,0.67505|0.90332,0.63647
0.90088,0.67505|0.88672,0.65894|0.90332,0.63647
0.90332,0.63647|0.88672,0.65894|0.88721,0.62402
0.88672,0.65894|0.90088,0.67505|0.88330,0.69092
0.88330,0.69092|0.90088,0.67505|0.89551,0.70972
0.65283,0.38623|0.67236,0.39258|0.66455,0.41211
0.66455,0.41211|0.67236,0.39258|0.68262,0.41797
0.79004,0.69141|0.78613,0.70850|0.77637,0.68848
0.77637,0.68848|0.78613,0.70850|0.77148,0.70703
0.90039,0.59692|0.91699,0.60645|0.90332,0.63647
0.90332,0.63647|0.91699,0.60645|0.91846,0.64868
0.91699,0.60645|0.90039,0.59692|0.91211,0.55884
0.91211,0.55884|0.90039,0.59692|0.89355,0.55249
0.90039,0.59692|0.88379,0.58740|0.89355,0.55249
0.89355,0.55249|0.88379,0.58740|0.87598,0.54590
0.97607,0.74023|0.95947,0.72974|0.97803,0.68652
0.97803,0.68652|0.95947,0.72974|0.96338,0.68066
0.95947,0.72974|0.97607,0.74023|0.95264,0.77869
0.95264,0.77869|0.97607,0.74023|0.96973,0.79297
0.99365,0.81042|0.96973,0.79297|0.99365,0.74634
0.99365,0.74634|0.96973,0.79297|0.97607,0.74023
0.64502,0.33789|0.62158,0.33545|0.62305,0.30713
0.62305,0.30713|0.62158,0.33545|0.60059,0.30811
0.70410,0.53955|0.68213,0.53369|0.70117,0.51416
0.70117,0.51416|0.68213,0.53369|0.68018,0.50977
0.83203,0.59229|0.83740,0.59131|0.83789,0.60986
0.83789,0.60986|0.83740,0.59131|0.84180,0.61157
0.55273,0.36914|0.54932,0.35938|0.56787,0.37061
0.56787,0.37061|0.54932,0.35938|0.55811,0.35742
0.55469,0.57397|0.55176,0.56665|0.56299,0.57056
0.56299,0.57056|0.55176,0.56665|0.55713,0.56226
0.57324,0.47070|0.56055,0.46338|0.57520,0.46533
0.57520,0.46533|0.56055,0.46338|0.56299,0.45801
0.57324,0.47070|0.57227,0.47412|0.56055,0.46338
0.56055,0.46338|0.57227,0.47412|0.55908,0.46729
0.57227,0.47412|0.57324,0.47070|0.57715,0.48047
0.57715,0.48047|0.57324,0.47070|0.58008,0.47754
0.50879,0.46143|0.51953,0.46191|0.50928,0.47021
0.50928,0.47021|0.51953,0.46191|0.52002,0.47070
0.52002,0.47070|0.53271,0.47119|0.52100,0.47900
0.52100,0.47900|0.53271,0.47119|0.53418,0.47949
0.53125,0.45898|0.53223,0.46387|0.51855,0.45605
0.51855,0.45605|0.53223,0.46387|0.51953,0.46191
0.75488,0.60547|0.74121,0.60034|0.75244,0.58130
0.75244,0.58130|0.74121,0.60034|0.73682,0.57373
0.82568,0.57642|0.82959,0.57104|0.83203,0.59229
0.83203,0.59229|0.82959,0.57104|0.83740,0.59131
0.82422,0.57886|0.82568,0.57642|0.83008,0.59277
0.83008,0.59277|0.82568,0.57642|0.83203,0.59229
0.53223,0.45410|0.53125,0.45898|0.51904,0.45117
0.51904,0.45117|0.53125,0.45898|0.51855,0.45605
0.53467,0.44824|0.53223,0.45410|0.52100,0.44678
0.52100,0.44678|0.53223,0.45410|0.51904,0.45117
0.52100,0.44678|0.51904,0.45117|0.50977,0.44678
0.50977,0.44678|0.51904,0.45117|0.50879,0.45166
0.80908,0.90491|0.81201,0.87946|0.84424,0.89258
0.84424,0.89258|0.81201,0.87946|0.84082,0.86523
0.83838,0.83923|0.84082,0.86523|0.81299,0.85144
0.81299,0.85144|0.84082,0.86523|0.81201,0.87946
0.52197,0.49268|0.52246,0.50342|0.51123,0.49365
0.51123,0.49365|0.52246,0.50342|0.51172,0.50342
0.54980,0.50537|0.54834,0.49756|0.56006,0.50049
0.56006,0.50049|0.54834,0.49756|0.55859,0.49414
0.75049,0.47803|0.76416,0.47559|0.76221,0.50513
0.76221,0.50513|0.76416,0.47559|0.77637,0.50464
0.74121,0.39648|0.71777,0.39648|0.71777,0.35352
0.71777,0.35352|0.71777,0.39648|0.69287,0.35010
0.82324,0.43457|0.80273,0.43359|0.80908,0.39502
0.80908,0.39502|0.80273,0.43359|0.78662,0.39600
0.76270,0.43701|0.74756,0.44092|0.74121,0.39648
0.74121,0.39648|0.74756,0.44092|0.71777,0.39648
0.74756,0.44092|0.76270,0.43701|0.76416,0.47559
0.76416,0.47559|0.76270,0.43701|0.77881,0.47314
0.57178,0.41553|0.57520,0.40137|0.58398,0.42627
0.58398,0.42627|0.57520,0.40137|0.58936,0.41504
0.57520,0.40137|0.57178,0.41553|0.55322,0.39844
0.55322,0.39844|0.57178,0.41553|0.55029,0.41211
0.57178,0.41553|0.56543,0.42627|0.55029,0.41211
0.55029,0.41211|0.56543,0.42627|0.54785,0.42383
0.55176,0.51392|0.54980,0.50537|0.56250,0.50806
0.56250,0.50806|0.54980,0.50537|0.56006,0.50049
0.71533,0.41992|0.73584,0.44824|0.71338,0.43262
0.71338,0.43262|0.73584,0.44824|0.72412,0.45264
0.72412,0.45264|0.73584,0.44824|0.73682,0.47754
0.73682,0.47754|0.73584,0.44824|0.75049,0.47803
0.73584,0.44824|0.74756,0.44092|0.75049,0.47803
0.75049,0.47803|0.74756,0.44092|0.76416,0.47559
0.97900,0.63086|0.99365,0.63135|0.97803,0.68652
0.97803,0.68652|0.99365,0.63135|0.99365,0.69019
0.97900,0.63086|0.97852,0.57910|0.99365,0.63135
0.99365,0.63135|0.97852,0.57910|0.99365,0.58032
0.96436,0.62842|0.96289,0.57739|0.97900,0.63086
0.97900,0.63086|0.96289,0.57739|0.97852,0.57910
0.93311,0.61475|0.94922,0.62158|0.93262,0.66162
0.93262,0.66162|0.94922,0.62158|0.94775,0.67139
0.94922,0.62158|0.93311,0.61475|0.94727,0.57153
0.94727,0.57153|0.93311,0.61475|0.93018,0.56519
0.93311,0.61475|0.91699,0.60645|0.93018,0.56519
0.93018,0.56519|0.91699,0.60645|0.91211,0.55884
0.57129,0.47607|0.56982,0.47949|0.55859,0.47070
0.55859,0.47070|0.56982,0.47949|0.55859,0.47510
0.57227,0.48340|0.57422,0.48291|0.57178,0.48486
0.57178,0.48486|0.57422,0.48291|0.57422,0.48682
0.57129,0.47607|0.57227,0.47412|0.57422,0.48291
0.57422,0.48291|0.57227,0.47412|0.57715,0.48047
0.79102,0.56641|0.80029,0.57104|0.78857,0.57446
0.78857,0.57446|0.80029,0.57104|0.79688,0.57812
0.93555,0.89685|0.91748,0.86768|0.95898,0.85132
0.95898,0.85132|0.91748,0.86768|0.93945,0.82776
0.95898,0.85132|0.98438,0.87415|0.93555,0.89685
0.93555,0.89685|0.98438,0.87415|0.95703,0.94067
0.96973,0.79297|0.99365,0.81042|0.95898,0.85132
0.95898,0.85132|0.99365,0.81042|0.98438,0.87415
0.69531,0.48975|0.67480,0.48486|0.68555,0.46338
0.68555,0.46338|0.67480,0.48486|0.66699,0.45850
0.88574,0.74170|0.89697,0.76331|0.87256,0.77087
0.87256,0.77087|0.89697,0.76331|0.88184,0.79504
0.89697,0.76331|0.88574,0.74170|0.90820,0.72803
0.90820,0.72803|0.88574,0.74170|0.89551,0.70972
0.88330,0.69092|0.89551,0.70972|0.87549,0.71973
0.87549,0.71973|0.89551,0.70972|0.88574,0.74170
0.70996,0.44922|0.72412,0.45264|0.72119,0.47412
0.72119,0.47412|0.72412,0.45264|0.73682,0.47754
0.72412,0.45264|0.70996,0.44922|0.71338,0.43262
0.71338,0.43262|0.70996,0.44922|0.69971,0.42578
0.70996,0.44922|0.69336,0.44336|0.69971,0.42578
0.69971,0.42578|0.69336,0.44336|0.68262,0.41797
0.54785,0.60303|0.54541,0.60864|0.54004,0.60181
0.54004,0.60181|0.54541,0.60864|0.53516,0.60620
0.53516,0.57910|0.53711,0.58862|0.52734,0.58643
0.52734,0.58643|0.53711,0.58862|0.52881,0.59424
0.53711,0.55225|0.53857,0.54956|0.54932,0.55420
0.54932,0.55420|0.53857,0.54956|0.55176,0.55200
0.51270,0.55273|0.51318,0.54834|0.52588,0.55200
0.52588,0.55200|0.51318,0.54834|0.52539,0.54858
0.94385,0.71777|0.92920,0.70435|0.94775,0.67139
